361	DB00293
362	DB00322
363	DB00432
364	DB00440
365	DB00441
366	DB00544
367	DB00642
368	DB01101
369	DB00631
370	DB01005
371	DB01073
372	DB00980
373	DB06594
374	DB02329
375	DB00205
376	DB00563
377	DB01157
378	DB00609
379	DB00951
380	DB03608
381	DB00230
382	DB00836
383	DB01244
384	DB00140
385	DB00091
386	DB00402
387	DB00794
388	DB01205
389	DB01117
390	DB02262
391	DB00673
392	DB01221
393	DB06717
394	DB01242
395	DB00257
396	DB00468
397	DB00949
398	DB00831
399	DB01023
400	DB01115
401	DB00704
402	DB00741
403	DB02701
404	DB00382
405	DB00483
406	DB00545
407	DB00674
408	DB00989
409	DB01245
410	DB08167
411	DB01169
412	DB00218
413	DB00467
414	DB00487
415	DB00537
416	DB00978
417	DB01059
418	DB01137
419	DB01165
420	DB01208
421	DB04576
422	DB00270
423	DB00401
424	DB01054
425	DB06712
426	DB00235
427	DB00261
428	DB00922
429	DB01166
430	DB00283
431	DB00341
432	DB00455
433	DB00557
434	DB00719
435	DB00737
436	DB00768
437	DB00792
438	DB00920
439	DB00950
440	DB00967
441	DB00972
442	DB01075
443	DB01114
444	DB01176
445	DB01620
446	DB04890
447	DB06698
448	DB08799
449	DB08800
450	DB00472
451	DB00924
452	DB04599
453	DB06288
454	DB00104
455	DB01143
456	DB00953
457	DB00188
458	DB00593
459	DB01113
460	DB01954
461	DB03849
462	DB04149
463	DB00808
464	DB00346
465	DB00388
466	DB00450
467	DB00706
468	DB00389
469	DB00550
470	DB00763
471	DB01259
472	DB00227
473	DB00627
474	DB00445
475	DB01280
476	DB00356
477	DB01003
478	DB00351
479	DB00378
480	DB00588
481	DB00717
482	DB00834
483	DB01019
484	DB00292
485	DB00641
486	DB01095
487	DB06693
488	DB00391
489	DB01184
490	DB01698
491	DB00287
492	DB01586
493	DB06999
494	DB00915
495	DB00262
496	DB01103
497	DB00918
498	DB00982
499	DB00700
500	DB00914
501	DB00343
502	DB01083
503	DB04838
504	DB00867
505	DB00983
506	DB01366
507	DB05039
508	DB00337
509	DB00864
510	DB00877
511	DB00608
512	DB01411
513	DB00498
514	DB00682
515	DB00851
516	DB00688
517	DB01024
518	DB00390
519	DB01092
520	DB01178
521	DB00184
522	DB00565
523	DB00732
524	DB01339
525	DB00380
526	DB00444
527	DB00694
528	DB00773
529	DB00997
530	DB01177
531	DB01204
532	DB00433
533	DB01425
534	DB00317
535	DB00530
536	DB03496
537	DB00399
538	DB00630
539	DB00710
540	DB00884
541	DB00136
542	DB00146
543	DB00153
544	DB00169
545	DB01436
546	DB04258
547	DB00180
548	DB00443
549	DB00591
550	DB00596
551	DB00620
552	DB00635
553	DB00663
554	DB00860
555	DB00959
556	DB01013
557	DB01047
558	DB01222
559	DB01260
560	DB01380
561	DB06781
562	DB00260
563	DB00284
564	DB00491
565	DB04878
566	DB04751
567	DB08052
568	DB01273
569	DB01261
570	DB04876
571	DB06335
572	DB07101
573	DB00928
574	DB01262
575	DB00848
576	DB00995
577	DB03793
578	DB00626
579	DB00198
580	DB06809
581	DB02733
582	DB00446
583	DB01250
584	DB08059
585	DB01045
586	DB01220
587	DB01034
588	DB03419
589	DB04690
590	DB01202
591	DB08162
592	DB08756
593	DB03044
594	DB07941
595	DB00778
596	DB00847
597	DB00535
598	DB00759
599	DB00615
600	DB02424
601	DB07594
602	DB07615
603	DB08313
604	DB03880
605	DB01933
606	DB00887
607	DB08820
608	DB07715
609	DB08142
610	DB02789
611	DB02656
612	DB04216
613	DB01783
614	DB02375
615	DB00518
616	DB00643
617	DB04845
618	DB02097
619	DB02546
620	DB04297
621	DB03424
622	DB07232
623	DB06777
624	DB04331
625	DB03566
626	DB04106
627	DB00555
628	DB00818
629	DB00323
630	DB00494
631	DB04820
632	DB00752
633	DB01037
634	DB01171
635	DB00437
636	DB03841
637	DB07795
638	DB00552
639	DB01590
640	DB06287
641	DB04716
642	DB00738
643	DB07348
644	DB00558
645	DB03994
646	DB06852
647	DB04703
648	DB07340
649	DB02740
650	DB06733
651	DB00561
652	DB01156
653	DB01032
654	DB01044
655	DB02587
656	DB07995
657	DB08568
658	DB08399
659	DB02255
660	DB01206
661	DB08356
662	DB00176
663	DB00194
664	DB00196
665	DB00213
666	DB00215
667	DB00234
668	DB00249
669	DB00259
670	DB00285
671	DB00289
672	DB00325
673	DB00338
674	DB00345
675	DB00357
676	DB00476
677	DB00478
678	DB00495
679	DB00524
680	DB00549
681	DB00553
682	DB00576
683	DB00582
684	DB00601
685	DB00701
686	DB00730
687	DB00857
688	DB00878
689	DB00943
690	DB01006
691	DB01007
692	DB01012
693	DB01127
694	DB01217
695	DB01243
696	DB01333
697	DB01656
698	DB01718
699	DB02567
700	DB03285
701	DB03467
702	DB04115
703	DB04665
704	DB04725
705	DB04794
706	DB04835
707	DB04844
708	DB04849
709	DB04855
710	DB04864
711	DB04873
712	DB04879
713	DB04881
714	DB04896
715	DB04905
716	DB04946
717	DB04953
718	DB04960
719	DB05013
720	DB05076
721	DB05294
722	DB05424
723	DB05448
724	DB05465
725	DB05812
726	DB06203
727	DB06207
728	DB06216
729	DB06218
730	DB06292
731	DB06589
732	DB06605
733	DB06616
734	DB06700
735	DB06729
736	DB06743
737	DB06813
738	DB06817
739	DB07352
740	DB07767
741	DB07810
742	DB08079
743	DB08828
744	DB08860
745	DB08868
746	DB08877
747	DB08878
748	DB08881
749	DB08882
750	DB08893
751	DB08896
752	DB08897
753	DB08899
754	DB08901
755	DB08905
756	DB08916
757	DB08932
758	DB08943
759	DB08954
760	DB09028
761	DB05381
762	DB08846
763	DB08865
764	HT29
765	COLO205
766	HUH7
767	OV90
768	NCIH2122
769	A549
770	NCIH460
771	ZR751
772	KPL1
773	MCF7
774	T47D
775	LNCAPCLONEFGC
776	VCAP
777	OVCAR8
778	SW837
779	CAKI1
780	A498
781	ACHN
782	SKOV3
783	IGROV1
784	OVCAR4
785	TC32
786	EW8
787	TC71
788	RD
789	COLO320
790	NCIH520
791	SW620
792	A2780
793	NCIH522
794	MOLT4
795	HDLM2
796	L1236
797	L428
798	RPMI8226
799	HL60
800	K562
801	WM115
802	HT144
803	UACC62
804	SKMEL2
805	SKMEL30
806	UACC257
807	SKMEL5
808	MALME3M
809	SKMEL28
810	A375
811	NCIH226
812	U251MG
813	SNB19
814	SF295
815	T98G
816	HS578T
817	BT549
818	CAOV3
819	DU145
820	A2058
821	KM12
822	RKO
823	HCT116
824	786O
825	RPMI7951
826	ES2
827	LOXIMVI
828	MDAMB436
829	NCIH1650
830	MDAMB468
831	SKMES1
832	MDAMB231
833	PC3
834	NCIH322
835	PANC1
836	NCIH23
837	HCT15
838	DLD1
839	LOVO
840	1
841	2
842	9
843	10
844	12
845	14
846	15
847	16
848	18
849	19
850	20
851	21
852	22
853	23
854	24
855	25
856	27
857	28
858	29
859	30
860	31
861	32
862	33
863	34
864	35
865	36
866	37
867	38
868	39
869	40
870	41
871	43
872	47
873	48
874	49
875	50
876	51
877	52
878	53
879	54
880	55
881	58
882	59
883	60
884	70
885	71
886	72
887	81
888	86
889	87
890	88
891	89
892	90
893	91
894	92
895	93
896	94
897	95
898	97
899	98
900	100
901	101
902	102
903	103
904	104
905	105
906	107
907	108
908	109
909	111
910	112
911	113
912	114
913	115
914	116
915	117
916	118
917	119
918	120
919	123
920	124
921	125
922	126
923	127
924	128
925	130
926	131
927	132
928	133
929	134
930	135
931	136
932	140
933	141
934	142
935	143
936	146
937	147
938	148
939	150
940	151
941	152
942	153
943	154
944	155
945	156
946	157
947	158
948	159
949	160
950	161
951	162
952	163
953	164
954	165
955	166
956	172
957	174
958	175
959	176
960	177
961	178
962	181
963	182
964	183
965	185
966	186
967	187
968	189
969	190
970	191
971	196
972	197
973	199
974	202
975	203
976	204
977	205
978	207
979	208
980	210
981	211
982	212
983	213
984	214
985	215
986	216
987	217
988	218
989	219
990	220
991	221
992	222
993	223
994	224
995	225
996	226
997	229
998	230
999	231
1000	238
1001	239
1002	240
1003	241
1004	242
1005	244
1006	247
1007	248
1008	249
1009	250
1010	251
1011	259
1012	262
1013	265
1014	267
1015	268
1016	269
1017	270
1018	271
1019	272
1020	273
1021	274
1022	275
1023	276
1024	279
1025	280
1026	283
1027	284
1028	285
1029	286
1030	287
1031	288
1032	290
1033	291
1034	292
1035	293
1036	301
1037	302
1038	306
1039	307
1040	308
1041	309
1042	310
1043	311
1044	312
1045	316
1046	317
1047	318
1048	319
1049	320
1050	321
1051	322
1052	323
1053	324
1054	325
1055	326
1056	327
1057	328
1058	329
1059	330
1060	331
1061	332
1062	333
1063	334
1064	335
1065	336
1066	337
1067	338
1068	339
1069	341
1070	344
1071	345
1072	346
1073	347
1074	348
1075	350
1076	351
1077	353
1078	354
1079	355
1080	356
1081	357
1082	358
1083	359
1084	360
1085	361
1086	362
1087	364
1088	366
1089	367
1090	368
1091	369
1092	372
1093	373
1094	374
1095	375
1096	377
1097	378
1098	379
1099	381
1100	382
1101	383
1102	384
1103	387
1104	388
1105	389
1106	390
1107	391
1108	392
1109	393
1110	394
1111	395
1112	396
1113	397
1114	398
1115	399
1116	400
1117	401
1118	402
1119	403
1120	405
1121	406
1122	407
1123	408
1124	409
1125	410
1126	411
1127	412
1128	415
1129	416
1130	417
1131	420
1132	421
1133	427
1134	429
1135	430
1136	432
1137	433
1138	434
1139	435
1140	438
1141	439
1142	440
1143	443
1144	444
1145	445
1146	460
1147	462
1148	463
1149	466
1150	467
1151	468
1152	471
1153	472
1154	473
1155	474
1156	475
1157	476
1158	477
1159	478
1160	479
1161	480
1162	481
1163	482
1164	483
1165	487
1166	488
1167	489
1168	490
1169	491
1170	492
1171	493
1172	495
1173	496
1174	498
1175	501
1176	506
1177	509
1178	513
1179	514
1180	515
1181	516
1182	517
1183	518
1184	521
1185	522
1186	523
1187	525
1188	526
1189	527
1190	528
1191	529
1192	533
1193	534
1194	535
1195	537
1196	538
1197	539
1198	540
1199	545
1200	546
1201	547
1202	549
1203	550
1204	551
1205	552
1206	553
1207	554
1208	558
1209	563
1210	566
1211	567
1212	570
1213	571
1214	572
1215	573
1216	575
1217	576
1218	577
1219	578
1220	579
1221	580
1222	581
1223	582
1224	583
1225	585
1226	586
1227	587
1228	590
1229	593
1230	594
1231	595
1232	596
1233	597
1234	598
1235	599
1236	602
1237	604
1238	605
1239	607
1240	608
1241	610
1242	613
1243	617
1244	622
1245	623
1246	624
1247	627
1248	629
1249	631
1250	632
1251	633
1252	634
1253	635
1254	636
1255	637
1256	638
1257	639
1258	640
1259	641
1260	642
1261	643
1262	644
1263	645
1264	646
1265	648
1266	649
1267	650
1268	651
1269	652
1270	653
1271	654
1272	655
1273	656
1274	657
1275	658
1276	659
1277	660
1278	661
1279	662
1280	663
1281	664
1282	665
1283	666
1284	667
1285	668
1286	669
1287	670
1288	671
1289	672
1290	673
1291	675
1292	676
1293	677
1294	678
1295	682
1296	683
1297	684
1298	685
1299	686
1300	687
1301	688
1302	689
1303	694
1304	695
1305	696
1306	699
1307	701
1308	705
1309	706
1310	708
1311	710
1312	712
1313	713
1314	714
1315	715
1316	716
1317	717
1318	718
1319	719
1320	720
1321	721
1322	722
1323	725
1324	726
1325	727
1326	728
1327	729
1328	730
1329	731
1330	732
1331	734
1332	735
1333	738
1334	740
1335	741
1336	744
1337	745
1338	747
1339	752
1340	753
1341	754
1342	755
1343	758
1344	759
1345	760
1346	761
1347	762
1348	763
1349	765
1350	767
1351	768
1352	770
1353	771
1354	773
1355	774
1356	775
1357	776
1358	777
1359	778
1360	779
1361	780
1362	781
1363	782
1364	783
1365	784
1366	785
1367	786
1368	788
1369	790
1370	793
1371	794
1372	795
1373	796
1374	799
1375	800
1376	801
1377	805
1378	808
1379	810
1380	811
1381	813
1382	814
1383	815
1384	816
1385	817
1386	818
1387	819
1388	820
1389	821
1390	822
1391	823
1392	824
1393	825
1394	826
1395	827
1396	829
1397	830
1398	831
1399	832
1400	833
1401	834
1402	835
1403	836
1404	837
1405	838
1406	839
1407	840
1408	841
1409	842
1410	843
1411	845
1412	846
1413	847
1414	857
1415	858
1416	859
1417	860
1418	861
1419	862
1420	863
1421	864
1422	865
1423	866
1424	867
1425	868
1426	869
1427	871
1428	873
1429	874
1430	875
1431	881
1432	883
1433	885
1434	886
1435	887
1436	889
1437	890
1438	891
1439	892
1440	894
1441	896
1442	898
1443	899
1444	900
1445	901
1446	902
1447	904
1448	905
1449	908
1450	909
1451	910
1452	911
1453	912
1454	913
1455	914
1456	915
1457	916
1458	917
1459	919
1460	920
1461	921
1462	922
1463	923
1464	924
1465	925
1466	926
1467	928
1468	929
1469	930
1470	931
1471	932
1472	933
1473	939
1474	940
1475	941
1476	942
1477	943
1478	945
1479	946
1480	947
1481	948
1482	949
1483	950
1484	951
1485	952
1486	953
1487	954
1488	955
1489	956
1490	957
1491	958
1492	959
1493	960
1494	961
1495	962
1496	963
1497	965
1498	966
1499	967
1500	968
1501	969
1502	970
1503	971
1504	972
1505	973
1506	974
1507	975
1508	976
1509	977
1510	978
1511	983
1512	984
1513	987
1514	988
1515	989
1516	990
1517	991
1518	993
1519	994
1520	995
1521	996
1522	997
1523	998
1524	999
1525	1000
1526	1001
1527	1002
1528	1003
1529	1004
1530	1005
1531	1006
1532	1007
1533	1008
1534	1009
1535	1010
1536	1012
1537	1013
1538	1014
1539	1015
1540	1016
1541	1017
1542	1018
1543	1019
1544	1020
1545	1021
1546	1022
1547	1024
1548	1025
1549	1026
1550	1027
1551	1028
1552	1029
1553	1030
1554	1031
1555	1032
1556	1033
1557	1036
1558	1038
1559	1039
1560	1040
1561	1041
1562	1043
1563	1044
1564	1045
1565	1046
1566	1047
1567	1048
1568	1050
1569	1051
1570	1052
1571	1053
1572	1054
1573	1056
1574	1058
1575	1059
1576	1060
1577	1062
1578	1063
1579	1066
1580	1068
1581	1069
1582	1070
1583	1071
1584	1072
1585	1073
1586	1075
1587	1080
1588	1081
1589	1082
1590	1084
1591	1087
1592	1088
1593	1101
1594	1102
1595	1103
1596	1104
1597	1105
1598	1106
1599	1107
1600	1108
1601	1109
1602	1111
1603	1112
1604	1113
1605	1114
1606	1116
1607	1117
1608	1119
1609	1120
1610	1121
1611	1122
1612	1123
1613	1124
1614	1128
1615	1129
1616	1130
1617	1131
1618	1132
1619	1133
1620	1134
1621	1135
1622	1136
1623	1137
1624	1138
1625	1139
1626	1140
1627	1141
1628	1143
1629	1144
1630	1146
1631	1147
1632	1149
1633	1152
1634	1153
1635	1154
1636	1155
1637	1158
1638	1159
1639	1160
1640	1161
1641	1163
1642	1164
1643	1173
1644	1174
1645	1175
1646	1176
1647	1178
1648	1179
1649	1180
1650	1181
1651	1182
1652	1184
1653	1185
1654	1186
1655	1191
1656	1192
1657	1193
1658	1195
1659	1196
1660	1198
1661	1200
1662	1201
1663	1203
1664	1207
1665	1208
1666	1209
1667	1211
1668	1212
1669	1213
1670	1215
1671	1230
1672	1232
1673	1233
1674	1234
1675	1235
1676	1236
1677	1237
1678	1238
1679	1240
1680	1241
1681	1244
1682	1258
1683	1259
1684	1260
1685	1263
1686	1264
1687	1265
1688	1266
1689	1267
1690	1268
1691	1269
1692	1270
1693	1271
1694	1272
1695	1277
1696	1278
1697	1280
1698	1281
1699	1282
1700	1284
1701	1285
1702	1286
1703	1287
1704	1288
1705	1289
1706	1290
1707	1291
1708	1292
1709	1293
1710	1294
1711	1295
1712	1296
1713	1297
1714	1298
1715	1299
1716	1300
1717	1301
1718	1302
1719	1303
1720	1305
1721	1306
1722	1307
1723	1308
1724	1310
1725	1311
1726	1312
1727	1314
1728	1315
1729	1316
1730	1317
1731	1318
1732	1325
1733	1326
1734	1327
1735	1329
1736	1337
1737	1339
1738	1340
1739	1345
1740	1347
1741	1349
1742	1350
1743	1351
1744	1353
1745	1355
1746	1356
1747	1358
1748	1361
1749	1362
1750	1363
1751	1364
1752	1365
1753	1366
1754	1368
1755	1369
1756	1370
1757	1371
1758	1373
1759	1374
1760	1375
1761	1376
1762	1378
1763	1380
1764	1381
1765	1382
1766	1384
1767	1385
1768	1386
1769	1387
1770	1388
1771	1390
1772	1392
1773	1393
1774	1394
1775	1395
1776	1396
1777	1397
1778	1398
1779	1399
1780	1400
1781	1401
1782	1404
1783	1406
1784	1407
1785	1408
1786	1409
1787	1410
1788	1411
1789	1412
1790	1413
1791	1414
1792	1415
1793	1417
1794	1418
1795	1420
1796	1427
1797	1428
1798	1429
1799	1431
1800	1432
1801	1434
1802	1435
1803	1436
1804	1437
1805	1438
1806	1439
1807	1440
1808	1441
1809	1442
1810	1443
1811	1444
1812	1445
1813	1446
1814	1447
1815	1448
1816	1452
1817	1453
1818	1454
1819	1455
1820	1456
1821	1457
1822	1459
1823	1460
1824	1462
1825	1463
1826	1464
1827	1465
1828	1466
1829	1468
1830	1469
1831	1470
1832	1471
1833	1472
1834	1473
1835	1474
1836	1475
1837	1476
1838	1477
1839	1478
1840	1479
1841	1482
1842	1485
1843	1486
1844	1487
1845	1488
1846	1489
1847	1490
1848	1491
1849	1493
1850	1495
1851	1496
1852	1499
1853	1500
1854	1501
1855	1503
1856	1504
1857	1506
1858	1508
1859	1509
1860	1510
1861	1511
1862	1512
1863	1513
1864	1514
1865	1515
1866	1519
1867	1520
1868	1521
1869	1522
1870	1523
1871	1524
1872	1525
1873	1527
1874	1528
1875	1534
1876	1535
1877	1536
1878	1537
1879	1539
1880	1540
1881	1543
1882	1544
1883	1545
1884	1548
1885	1557
1886	1558
1887	1559
1888	1562
1889	1565
1890	1571
1891	1573
1892	1576
1893	1577
1894	1579
1895	1580
1896	1583
1897	1584
1898	1585
1899	1586
1900	1588
1901	1591
1902	1593
1903	1595
1904	1596
1905	1600
1906	1601
1907	1602
1908	1603
1909	1604
1910	1605
1911	1606
1912	1607
1913	1609
1914	1610
1915	1611
1916	1612
1917	1613
1918	1615
1919	1616
1920	1617
1921	1618
1922	1620
1923	1621
1924	1622
1925	1627
1926	1628
1927	1629
1928	1630
1929	1632
1930	1633
1931	1634
1932	1635
1933	1636
1934	1638
1935	1639
1936	1641
1937	1642
1938	1643
1939	1644
1940	1645
1941	1646
1942	1647
1943	1649
1944	1650
1945	1652
1946	1653
1947	1654
1948	1655
1949	1656
1950	1657
1951	1659
1952	1660
1953	1662
1954	1663
1955	1665
1956	1666
1957	1667
1958	1668
1959	1670
1960	1671
1961	1672
1962	1673
1963	1674
1964	1675
1965	1676
1966	1677
1967	1678
1968	1687
1969	1690
1970	1716
1971	1717
1972	1718
1973	1719
1974	1723
1975	1725
1976	1727
1977	1728
1978	1729
1979	1730
1980	1731
1981	1733
1982	1734
1983	1735
1984	1736
1985	1737
1986	1738
1987	1739
1988	1740
1989	1741
1990	1742
1991	1743
1992	1745
1993	1746
1994	1747
1995	1748
1996	1749
1997	1750
1998	1755
1999	1756
2000	1757
2001	1758
2002	1759
2003	1760
2004	1761
2005	1762
2006	1763
2007	1767
2008	1768
2009	1769
2010	1773
2011	1775
2012	1777
2013	1778
2014	1780
2015	1781
2016	1783
2017	1785
2018	1786
2019	1787
2020	1788
2021	1789
2022	1791
2023	1793
2024	1794
2025	1795
2026	1796
2027	1797
2028	1798
2029	1800
2030	1801
2031	1802
2032	1803
2033	1804
2034	1805
2035	1806
2036	1807
2037	1808
2038	1809
2039	1810
2040	1811
2041	1812
2042	1813
2043	1814
2044	1815
2045	1816
2046	1819
2047	1820
2048	1821
2049	1822
2050	1823
2051	1824
2052	1825
2053	1826
2054	1827
2055	1828
2056	1829
2057	1830
2058	1831
2059	1832
2060	1833
2061	1834
2062	1836
2063	1837
2064	1838
2065	1839
2066	1840
2067	1841
2068	1843
2069	1844
2070	1845
2071	1846
2072	1847
2073	1848
2074	1849
2075	1850
2076	1852
2077	1854
2078	1855
2079	1856
2080	1857
2081	1859
2082	1861
2083	1869
2084	1870
2085	1871
2086	1874
2087	1875
2088	1876
2089	1877
2090	1879
2091	1880
2092	1889
2093	1890
2094	1891
2095	1892
2096	1893
2097	1894
2098	1896
2099	1901
2100	1902
2101	1903
2102	1906
2103	1907
2104	1908
2105	1909
2106	1910
2107	1911
2108	1912
2109	1915
2110	1917
2111	1933
2112	1936
2113	1937
2114	1938
2115	1939
2116	1942
2117	1943
2118	1944
2119	1945
2120	1946
2121	1947
2122	1948
2123	1949
2124	1950
2125	1951
2126	1952
2127	1953
2128	1954
2129	1956
2130	1958
2131	1959
2132	1961
2133	1962
2134	1964
2135	1965
2136	1967
2137	1968
2138	1969
2139	1973
2140	1974
2141	1975
2142	1977
2143	1978
2144	1979
2145	1981
2146	1982
2147	1983
2148	1984
2149	1990
2150	1991
2151	1992
2152	1993
2153	1994
2154	1995
2155	1996
2156	1997
2157	1998
2158	1999
2159	2000
2160	2001
2161	2002
2162	2004
2163	2005
2164	2006
2165	2009
2166	2010
2167	2011
2168	2012
2169	2013
2170	2014
2171	2016
2172	2017
2173	2018
2174	2019
2175	2020
2176	2021
2177	2022
2178	2023
2179	2026
2180	2027
2181	2028
2182	2029
2183	2030
2184	2033
2185	2034
2186	2035
2187	2036
2188	2037
2189	2038
2190	2039
2191	2040
2192	2041
2193	2042
2194	2043
2195	2044
2196	2045
2197	2046
2198	2047
2199	2048
2200	2049
2201	2050
2202	2051
2203	2052
2204	2053
2205	2054
2206	2055
2207	2056
2208	2057
2209	2058
2210	2059
2211	2060
2212	2063
2213	2064
2214	2065
2215	2066
2216	2067
2217	2068
2218	2070
2219	2071
2220	2072
2221	2073
2222	2074
2223	2077
2224	2078
2225	2079
2226	2081
2227	2086
2228	2091
2229	2098
2230	2099
2231	2100
2232	2101
2233	2103
2234	2104
2235	2107
2236	2108
2237	2109
2238	2110
2239	2113
2240	2114
2241	2115
2242	2116
2243	2117
2244	2118
2245	2119
2246	2120
2247	2121
2248	2122
2249	2123
2250	2125
2251	2128
2252	2130
2253	2131
2254	2132
2255	2134
2256	2135
2257	2137
2258	2138
2259	2139
2260	2140
2261	2145
2262	2146
2263	2147
2264	2149
2265	2150
2266	2151
2267	2152
2268	2153
2269	2155
2270	2157
2271	2158
2272	2159
2273	2160
2274	2161
2275	2162
2276	2165
2277	2166
2278	2167
2279	2168
2280	2169
2281	2170
2282	2171
2283	2175
2284	2176
2285	2177
2286	2178
2287	2180
2288	2181
2289	2182
2290	2184
2291	2185
2292	2186
2293	2187
2294	2188
2295	2189
2296	2191
2297	2192
2298	2193
2299	2194
2300	2195
2301	2197
2302	2199
2303	2200
2304	2201
2305	2202
2306	2203
2307	2204
2308	2205
2309	2206
2310	2207
2311	2208
2312	2209
2313	2212
2314	2213
2315	2214
2316	2215
2317	2217
2318	2219
2319	2220
2320	2222
2321	2224
2322	2230
2323	2232
2324	2235
2325	2237
2326	2239
2327	2241
2328	2242
2329	2243
2330	2244
